Title,Recommended Title,Similarity Score
"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",The Netflix Tech Blog: Netflix Billing Migration to AWS,0.17482812076169152
"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",How Netflix does A/B Testing - uxdesign.cc - User Experience Design,0.16952597214149687
"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",How Netflix does A/B Testing - uxdesign.cc - User Experience Design,0.169129131229171
"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,0.16699150139028954
"Zuul 2 : The Netflix Journey to Asynchronous, Non-Blocking Systems",What's the Best Cloud? Probably GCP,0.11722204544907484
Creating Universal Windows Apps with React Native,Facebook adds Windows 10 UWP support for making React Native-based apps,0.4846765488909527
Creating Universal Windows Apps with React Native,Say Hello to React CDK - KADIRA VOICE,0.3503563735500472
Creating Universal Windows Apps with React Native,"""create-react-app"" and the future of creating React applications",0.32517047264088395
Creating Universal Windows Apps with React Native,Angular 2 versus React: There Will Be Blood - Free Code Camp,0.32412836722947796
Creating Universal Windows Apps with React Native,Microsoft's mobile problem may not be a problem at all,0.22790179553797502
Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,The Skills You'll Need and the Salary You Can Expect as a Data Scientist,0.3259236154942383
Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,Doing Data Science Right - Your Most Common Questions Answered,0.2642921488575056
Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,A Data Engineer's Guide To Non-Traditional Data Storages,0.24812906956890649
Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,Introducing the Data Science Maturity Model,0.23609200744937514
Building a Team from the Inside Out: Alok Gupta on the Evolution of Data Science at Airbnb,Building a high-throughput data science machine,0.22164568955917024
Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,Dries Buytaert,0.1865861964067677
Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,Nova versão do SAP Hybris Commerce vai ser apresentada durante o Forum E-Commerce Brasil 2016 - B!T magazine,0.1776832955084359
Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,Artificial Intelligence Software Is Booming. But Why Now?,0.16992770485454683
Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,Fábio Prado - Overview sobre índices - DBA Brasil 1.0,0.14804600148583494
Rimini Street anuncia suporte para Oracle ATG Web Commerce | EXAME.com,Jury finds Google's implementation of Java in Android was fair use,0.13972493996173432
"How to build a robot that ""sees"" with $100 and TensorFlow","How to build a robot that ""sees"" with $100 and TensorFlow",0.9999999999999999
"How to build a robot that ""sees"" with $100 and TensorFlow",Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,0.24048691816299064
"How to build a robot that ""sees"" with $100 and TensorFlow",Google DeepMind researchers built a deep-learning system capable of learning from very little data.,0.22536790635882187
"How to build a robot that ""sees"" with $100 and TensorFlow",Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,0.15863312339785668
"How to build a robot that ""sees"" with $100 and TensorFlow",Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,0.15863312339785668
Practical guide to PaaS: Benefits and characteristics,The Continuous Delivery Maturity Model,0.1447324862157283
Practical guide to PaaS: Benefits and characteristics,Continuous Integration for Mobile Apps,0.11317561921393894
Practical guide to PaaS: Benefits and characteristics,The Definitive Guide to Database Version Control,0.10193663782709037
Practical guide to PaaS: Benefits and characteristics,Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket,0.09934952845937696
Practical guide to PaaS: Benefits and characteristics,Build Quality In: The Key to Continuous Delivery in Kanban,0.09800595660126565
Novidades do Android Studio 2.2,Novidades do Android Studio 2.2,0.9999999999999996
Novidades do Android Studio 2.2,Android Studio 2.0 | Android Developers Blog,0.5273483601331628
Novidades do Android Studio 2.2,Support Ended for Eclipse Android Developer Tools,0.4504306703710177
Novidades do Android Studio 2.2,"What's new in Android: the N-Release, Virtual Reality, Android Studio 2.2 and more | Android Developers Blog",0.35316698335384605
Novidades do Android Studio 2.2,"Google anuncia Android Things, plataforma para a Internet das Coisas | Google Discovery",0.29543537191941016
Twitter adds a button to help you train its algorithm,How the Communicator's Dilemma Made a 'Slack-lash' Inevitable,0.11582061639340886
Twitter adds a button to help you train its algorithm,Understanding the Twitter topic Tracker,0.11265990227943691
Twitter adds a button to help you train its algorithm,Kubernetes,0.10536453961058415
Twitter adds a button to help you train its algorithm,How to build cross-platform mobile apps using nothing more than a JSON markup,0.09887398690878
Twitter adds a button to help you train its algorithm,Machine Learning and the VP Debate,0.09778550666561787
15 minutos sobre Docker,Automate Docker with the Remote API and Ruby,0.2055667774373844
15 minutos sobre Docker,Docker Cleanup Scripts Comparison,0.19268238365651638
15 minutos sobre Docker,Using Honcho to Create a Multi-Process Docker Container,0.18797449478405445
15 minutos sobre Docker,A Docker Fork: Talk of a Split Is Now on the Table - The New Stack,0.17941090558973788
15 minutos sobre Docker,Containers are not VMs,0.17071634898384483
Using Google Analytics with Leadfeeder for B2B Lead Generation,Probabilistic Programming,0.15538364894582873
Using Google Analytics with Leadfeeder for B2B Lead Generation,Google's new tool helps test your website's speed and mobile-friendliness,0.12868875096588153
Using Google Analytics with Leadfeeder for B2B Lead Generation,Now sites can fingerprint you online even when you use multiple browsers,0.12366599034899854
Using Google Analytics with Leadfeeder for B2B Lead Generation,Engineering Digital Banking Solutions Using UX Methodology,0.11374506620084794
Using Google Analytics with Leadfeeder for B2B Lead Generation,Performance Testing in a Nutshell,0.11276859129225053
AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,AEM 6.1 Package Manager Metadata Files,0.2167656529468143
AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,Community,0.21315787077080534
AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,Webinar do AEM para ajuda na preparação para fazer a prova de certificação.,0.20134566271966065
AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,Adobe Announces Cross-Device Co-op to Enable People-Based Marketing,0.11863838572041581
AEM 6.1 Packages and Bundles - Installing and Uninstalling Behavior,Workspace Filter,0.08603194318291775
"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",Plataforma anuncia integração com marketplace líder em artigos esportivos,0.1667914968949861
"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",Ibope revela lojas de e-commerce com maior recomendação no Brasil - B!T magazine,0.12717266754127993
"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro","Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",0.11915623033590421
"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",O RH chega ao board,0.1128756694206663
"Fundador da Netshoes fala ao E-Commerce Brasil sobre inovação, gestão de pessoas e futuro",Como aumentar a produtividade da Inovação?,0.11249057177021904
[Webinar] OCTAGON GP: Uma ferramenta facilitadora para análise de projeto,Infográfico: Algoritmos para Aprendizado de Máquina,0.16524149286468207
[Webinar] OCTAGON GP: Uma ferramenta facilitadora para análise de projeto,[PDUs] Webinars Gravados realizados pelo PMI São Paulo e pela FIXE,0.14855608384239827
[Webinar] OCTAGON GP: Uma ferramenta facilitadora para análise de projeto,Por que o segundo maior banco da Alemanha decidiu entrar no Brasil com R$ 240 milhões?,0.14799759741304436
[Webinar] OCTAGON GP: Uma ferramenta facilitadora para análise de projeto,Gamification - por que somos motivados por mecânicas de jogos - Mochileiro Corporativo,0.14081864749948186
[Webinar] OCTAGON GP: Uma ferramenta facilitadora para análise de projeto,[Event] Palestra Competitive Strategy and Competition,0.13294821839299928
Artificial Intelligence Software Is Booming. But Why Now?,Dries Buytaert,0.2683745480424892
Artificial Intelligence Software Is Booming. But Why Now?,Salesforce Einstein delivers artificial intelligence across the Salesforce platform,0.23894949101918223
Artificial Intelligence Software Is Booming. But Why Now?,Build Apps Faster with Salesforce - Webinar,0.21145041386125152
Artificial Intelligence Software Is Booming. But Why Now?,Salesforce adds some artificial intelligence to customer service products,0.19789306767249124
Artificial Intelligence Software Is Booming. But Why Now?,"Salesforce buys Demandware for $2.8B, taking a big step into e-commerce",0.19585177895048075
Cubr,"[Tools] Free Business Video Conference with Screen Sharing, Permanent Room",0.0767362307300262
Cubr,An overview of web service solutions in Drupal 8,0.07339889709059635
Cubr,Video: Can we save the open web? by Dries Buytaert at SxSW,0.07038467934553463
Cubr,Java 9 Early Access: A Hands-on Session with JShell - The Java REPL | Takipi Blog,0.06997308782600092
Cubr,Building Flipkart Lite: A Progressive Web App,0.06605888058860969
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,4 lessons we can learn from Denmark about happiness at work,0.1336960164046724
What Science Tells Us About Leadership Potential,Research: Why Best Practices Don't Translate Across Cultures,0.1284078232003773
What Science Tells Us About Leadership Potential,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,0.08981762927212926
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,4 lessons we can learn from Denmark about happiness at work,0.1336960164046724
What Science Tells Us About Leadership Potential,Research: Why Best Practices Don't Translate Across Cultures,0.1284078232003773
What Science Tells Us About Leadership Potential,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,0.08981762927212926
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,What Science Tells Us About Leadership Potential,0.9999999999999999
What Science Tells Us About Leadership Potential,4 lessons we can learn from Denmark about happiness at work,0.1336960164046724
What Science Tells Us About Leadership Potential,Research: Why Best Practices Don't Translate Across Cultures,0.1284078232003773
What Science Tells Us About Leadership Potential,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience,0.08981762927212926
"How to build a robot that ""sees"" with $100 and TensorFlow","How to build a robot that ""sees"" with $100 and TensorFlow",0.9999999999999999
"How to build a robot that ""sees"" with $100 and TensorFlow",Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks,0.24048691816299064
"How to build a robot that ""sees"" with $100 and TensorFlow",Google DeepMind researchers built a deep-learning system capable of learning from very little data.,0.22536790635882187
"How to build a robot that ""sees"" with $100 and TensorFlow",Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,0.15863312339785668
"How to build a robot that ""sees"" with $100 and TensorFlow",Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,0.15863312339785668
Dafiti registra alto crescimento no 1º semestre de 2016,Vendas da Netshoes crescem 267% em dispositivos móveis no 1º semestre - 24Brasil,0.16501387990464017
Dafiti registra alto crescimento no 1º semestre de 2016,Black Friday salva o ano do e-commerce,0.13687794812544715
Dafiti registra alto crescimento no 1º semestre de 2016,Honda: mulheres já respondem por 50% das vendas via consórcio,0.1334368033213611
Dafiti registra alto crescimento no 1º semestre de 2016,"Santander Brasil tem lucro gerencial de R$ 1,989 bi no 4º trimestre",0.1284192019351697
Dafiti registra alto crescimento no 1º semestre de 2016,Ranking 50 Maiores Empresas do E-commerce Brasileiro/2016,0.11938558132402954
"Need Some AI? Yeah, There's a Marketplace for That","Inside OpenAI, Elon Musk's Wild Plan to Set Artificial Intelligence Free",0.18497401337509642
"Need Some AI? Yeah, There's a Marketplace for That",Deep learning will be huge - and here's who will dominate it,0.1800419670670766
"Need Some AI? Yeah, There's a Marketplace for That",Google Is in a Fierce Global Race for Scarce AI Talent,0.16066475278364162
"Need Some AI? Yeah, There's a Marketplace for That",Baidu Research grills AI models on deep learning,0.1456814636410537
"Need Some AI? Yeah, There's a Marketplace for That",Most experts say AI isn't as much of a threat as you might think,0.136931960189598
Windows Server 2016 will come with commercial support for Docker Engine,Introducing Docker for Windows Server 2016 - Docker Blog,0.3890430768272875
Windows Server 2016 will come with commercial support for Docker Engine,"Microsoft: Windows Phone is not the place to do ""new and exciting things"" - MSPoweruser",0.29698088424516855
Windows Server 2016 will come with commercial support for Docker Engine,How to Install and Use the Linux Bash Shell on Windows 10,0.2819596635006223
Windows Server 2016 will come with commercial support for Docker Engine,The Future of Pen: Windows Ink,0.25934925110980206
Windows Server 2016 will come with commercial support for Docker Engine,Bash on Ubuntu on Windows - Download Now!,0.2570440799032211
Contêiner do Windows no Windows 10,How to Install and Use the Linux Bash Shell on Windows 10,0.20454880089959446
Contêiner do Windows no Windows 10,Microsoft's mobile problem may not be a problem at all,0.1678109064561492
Contêiner do Windows no Windows 10,Microsoft's mobile problem may not be a problem at all,0.1678109064561492
Contêiner do Windows no Windows 10,Introducing Docker for Windows Server 2016 - Docker Blog,0.16207490868821
Contêiner do Windows no Windows 10,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10,0.15938249538557556
"Webinário gratuito ""Como analisar um AWR Report""",DBA BRASIL no INTEROPMIX 2016,0.20766264575563703
"Webinário gratuito ""Como analisar um AWR Report""",Vídeo: IntraEmpreendedorismo como Atitude pelos Funcionários e Chefes!,0.18991416296102892
"Webinário gratuito ""Como analisar um AWR Report""",Monitorando Aplicações PHP com Prometheus,0.16700931242910927
"Webinário gratuito ""Como analisar um AWR Report""",Copel faz propaganda genial sobre o Limite de Banda Larga residencial - Critical Hits,0.16500421069839497
"Webinário gratuito ""Como analisar um AWR Report""",Fábio Prado - Overview sobre índices - DBA Brasil 1.0,0.1635491892577222
Show and Tell: image captioning open sourced in TensorFlow,Vision API - Image Content Analysis,0.16453807334476656
Show and Tell: image captioning open sourced in TensorFlow,Introducing the Open Images Dataset,0.15322870228668023
Show and Tell: image captioning open sourced in TensorFlow,Google launches distributed version of its TensorFlow machine learning system,0.15295802761164534
Show and Tell: image captioning open sourced in TensorFlow,Celebrating TensorFlow's First Year,0.15071086598164726
Show and Tell: image captioning open sourced in TensorFlow,Machine learning at the museum: this week on Google Cloud Platform,0.1368848922177076
The Truth About Multiple H1 Tags in the HTML5 Era,Engineers Shouldn't Write ETL: A Guide to Building a High Functioning Data Science Department,0.16043711727479035
The Truth About Multiple H1 Tags in the HTML5 Era,Video: Can we save the open web? by Dries Buytaert at SxSW,0.1361170303283018
The Truth About Multiple H1 Tags in the HTML5 Era,Stop Trying to Monetize Your Data - Built to Adapt,0.1275362939631327
The Truth About Multiple H1 Tags in the HTML5 Era,[Paper] Portfolio Management White Paper,0.12170095362674088
The Truth About Multiple H1 Tags in the HTML5 Era,The Ultimate Guide to SEO Reporting: Starting with the Basics,0.11309216197272413
How to set up Analytics on your AMP page,Google will show AMP URLs before App deep link URLs in mobile results,0.2823293682407984
How to set up Analytics on your AMP page,Gartner Reprint,0.18650344745885067
How to set up Analytics on your AMP page,The need to lead in data and analytics,0.17631533793913629
How to set up Analytics on your AMP page,"Cultura de Web Analytics e Métricas, o que é? Métricas Boss",0.16807412619687534
How to set up Analytics on your AMP page,Segment helps businesses integrate third-party sources into their data pipelines,0.16697573442318947
TypeScript 2.0 is now available!,Learn TypeScript in 30 Minutes,0.3816345738658519
TypeScript 2.0 is now available!,Managing ambient type definitions and dealing with the,0.3023587462825595
TypeScript 2.0 is now available!,C/C++ extension for Visual Studio Code,0.23993885005389812
TypeScript 2.0 is now available!,Xamarin for Everyone,0.18289966422628726
TypeScript 2.0 is now available!,Support Ended for Eclipse Android Developer Tools,0.14970254799781607
O chefe é gay. E daí?,Ciclistas relatam roubos com agressividade na avenida dos Andradas,0.12225149566342867
O chefe é gay. E daí?,"Elektro, Google e Sama lideram entre as melhores empresas para trabalhar em 2016",0.11404985841567099
O chefe é gay. E daí?,Um programador automatizou seu trabalho e passou 6 anos sem fazer nada | Tecnoblog,0.10663898180052202
O chefe é gay. E daí?,"Episódio de ""Meninas Superpoderosas"" apresenta pônei trans",0.1015734517565415
O chefe é gay. E daí?,"Reestruturada, Dasa vai abrir 50 pontos e negocia aquisições",0.10027539893918816
Introducing Docker for Windows Server 2016 - Docker Blog,Microsoft expands its support for Docker containers,0.42658089038173236
Introducing Docker for Windows Server 2016 - Docker Blog,Windows Server 2016 will come with commercial support for Docker Engine,0.3890430768272875
Introducing Docker for Windows Server 2016 - Docker Blog,How to Install and Use the Linux Bash Shell on Windows 10,0.36690710875508015
Introducing Docker for Windows Server 2016 - Docker Blog,Using Honcho to Create a Multi-Process Docker Container,0.36250807811796465
Introducing Docker for Windows Server 2016 - Docker Blog,"Microsoft: Windows Phone is not the place to do ""new and exciting things"" - MSPoweruser",0.3560186671528002
Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,Blockchain Huge Potential For The Insurance Industry,0.1977780628122159
Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,Adobe and Microsoft Partner in the Azure Cloud to Help Businesses Transform Customer Engagement,0.18237121844617357
Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,Wall Street Goes Big on Bitcoin Tech,0.18227142765286788
Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,VISA to Test Blockchain Payments among Banks; a SWIFT Rival?,0.17218065106306205
Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service,Microsoft Strikes Partnership With Banks on Blockchain Tech,0.16302804641709012
Digitization and The Loss of Iconography - Posted by SYPartners,The 'impossible' is now a reality,0.13773230812808296
Digitization and The Loss of Iconography - Posted by SYPartners,Voronoi Diagrams on the GPU,0.13468426452258392
Digitization and The Loss of Iconography - Posted by SYPartners,'Magenta' Is Google's New Project To Make Art With Artificial Intelligence,0.1252666742481426
Digitization and The Loss of Iconography - Posted by SYPartners,"[Free Online Course] Sit Less, Get Active - The University of Edinburgh | Coursera",0.11420201530653909
Digitization and The Loss of Iconography - Posted by SYPartners,8 Unexpected Signs You're Smarter Than Average,0.11223886751444212
"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",Google's Hangouts still has a future: as an enterprise communication app,0.296944735709348
"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",Saying �� to Allo and Duo: new apps for smart messaging and video calling,0.2801083855739927
"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2","Hands-on: Google Assistant's Allo chatbot outdoes Cortana, Siri as your digital pal",0.2754253430676855
"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",Chat Smarter with Allo,0.2724755220249671
"Google saves Allo conversations, a win for machine learning but a loss for privacy - Tech2",Google isn't abandoning Hangouts for its new chat apps,0.2641111781584404
"A Neural Network for Machine Translation, at Production Scale",Machine Intelligence - Research at Google,0.3127636519577099
"A Neural Network for Machine Translation, at Production Scale",Google's new translation software is almost as good as human translators,0.25599025583313817
"A Neural Network for Machine Translation, at Production Scale",Google creates new European research group to focus on machine learning,0.2401156441882519
"A Neural Network for Machine Translation, at Production Scale",Graph-powered Machine Learning at Google,0.2335027754229693
"A Neural Network for Machine Translation, at Production Scale","Facebook ditches Bing, 800M users now see its own AI text translations",0.22674500285280338
Desenvolvimento de Aplicativos Mobile com Xamarin -,Microsoft's mobile problem may not be a problem at all,0.2096837389744092
Desenvolvimento de Aplicativos Mobile com Xamarin -,Microsoft's mobile problem may not be a problem at all,0.2096837389744092
Desenvolvimento de Aplicativos Mobile com Xamarin -,"Microsoft: Windows Phone is not the place to do ""new and exciting things"" - MSPoweruser",0.19978191530542166
Desenvolvimento de Aplicativos Mobile com Xamarin -,Referências para Estudo - Xamarin,0.19525926561753587
Desenvolvimento de Aplicativos Mobile com Xamarin -,Xamarin for Everyone,0.19074177855321467
"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",Visual C++ for Linux Development,0.12204580683854127
"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",The new 64-bit Orange Pi is a quad-core computer for $20,0.12046859640590639
"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",The Best Linux Distros of 2016,0.11028640069500943
"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",Bring Linux apps to the Mac Desktop with Docker,0.09895680871123039
"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications",Python Ecosystem for Machine Learning - Machine Learning Mastery,0.09034601655043915
​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,The Children's Illustrated Guide to Kubernetes,0.32798634955695993
​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,Up your DevOps chops with this online Kubernetes class,0.297764348058808
​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,Scalable Microservices with Kubernetes | Udacity,0.24405397252733943
​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,Kubernetes 1.3 on tap for Google Container Engine,0.24283148599852458
​Kubernetes 1.4: One DevOps tool to rule all the containers | ZDNet,How Kubernetes takes container workload portability to the next level,0.231634138074609
Facebook vai lançar sua nova rede social corporativa no mês que vem,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú",0.21255997307581034
Facebook vai lançar sua nova rede social corporativa no mês que vem,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",0.18124789249093864
Facebook vai lançar sua nova rede social corporativa no mês que vem,Facebook libera botão que integra rede social a sites de e-commerce,0.1648601240788457
Facebook vai lançar sua nova rede social corporativa no mês que vem,Mark Zuckerberg compartilha como será o Facebook em 2026 - Startupi,0.15650322200228803
Facebook vai lançar sua nova rede social corporativa no mês que vem,MVP = aprendizado inteligente,0.1522821326582424
Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,Apple's secret strategy: Underpromise and overdeliver,0.36978553769806827
Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,"Bids for Apple-1 computer built by Steve Jobs pass $500,000",0.3188193533179218
Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,Why Silicon Valley is all wrong about Apple's AirPods - Chris Messina,0.3147204876435873
Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,0.297708195214525
Today in Apple history: 'Here's to the crazy ones...' | Cult of Mac,Today in Apple history: Happy birthday Steve Wozniak,0.28555952161328607
Baidu Research grills AI models on deep learning,Deep learning will be huge - and here's who will dominate it,0.31968062364854805
Baidu Research grills AI models on deep learning,2 terrific #MarTech talks on the rise of AI in marketing - Chief Marketing Technologist,0.25833997131358466
Baidu Research grills AI models on deep learning,Machine Learning Is No Longer Just for Experts,0.2406947826222531
Baidu Research grills AI models on deep learning,"Amazon open-sources its own deep learning software, DSSTNE",0.22300542079096147
Baidu Research grills AI models on deep learning,"Hello, TensorFlow!",0.21985370937076712
Your health insurance might score you an Apple Watch,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,0.11264519130425527
Your health insurance might score you an Apple Watch,Coca-Cola reportedly closes Founders startup incubator,0.1122033531135309
Your health insurance might score you an Apple Watch,Apple Announces Swimproof 'Apple Watch Series 2' With Built-In GPS,0.11153246791000954
Your health insurance might score you an Apple Watch,Why a ceramic iPhone 8 might be be the ultimate iPhone | Cult of Mac,0.11145602108889559
Your health insurance might score you an Apple Watch,Apple rehires former senior iOS engineer turned Flipboard co-founder for health software,0.11098467976001339
Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,Bringing easy and fast checkout with Payment Request API | Web Updates - Google Developers,0.1345418589084417
Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,"Blockchain open sources Thunder network, paving the way for instant bitcoin transactions",0.12606725962442433
Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,Don't take my money: Why mobile payments haven't taken off - yet,0.12041358525715466
Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,Bitit Launches to Solve Bitcoin Biggest Issues - Accessibility and Fraud,0.1117319886451441
Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,French Senate Will Debate on Bitcoin Regulation,0.11077440490931309
Not Your Father's Insurance Industry - Insurance Thought Leadership,"IoT Insurance: Trends in Home, Life & Auto Insurance Industries",0.2309792920792452
Not Your Father's Insurance Industry - Insurance Thought Leadership,How Blockchain Technology Can Improve the Insurance Industry,0.1530531936651129
Not Your Father's Insurance Industry - Insurance Thought Leadership,Making digital strategy a reality in insurance,0.14419105716600591
Not Your Father's Insurance Industry - Insurance Thought Leadership,The new-world insurance agent,0.1425005584265209
Not Your Father's Insurance Industry - Insurance Thought Leadership,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events",0.12922893768171778
Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Apple e Google querem que você pague por assinatura em apps,0.18726639185908017
Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Mastercard libera APIs para quem quer desenvolver novas fintechs,0.18142249537730762
Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com,0.17232168626380062
Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,Como aumentar a produtividade da Inovação?,0.16905204550856853
Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,1% das empresas dominam 94% das receitas na App Store,0.1588799085622701
Mastercard libera APIs para quem quer desenvolver novas fintechs,Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi,0.5488936377112976
Mastercard libera APIs para quem quer desenvolver novas fintechs,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,0.18142249537730762
Mastercard libera APIs para quem quer desenvolver novas fintechs,Apple e Google querem que você pague por assinatura em apps,0.16857555509872763
Mastercard libera APIs para quem quer desenvolver novas fintechs,Building with Watson Technical Web Series,0.16209817206278007
Mastercard libera APIs para quem quer desenvolver novas fintechs,Curso mbed na KL25Z - Primeiros passos - Embarcados,0.15454134609949077
Google lança novos recursos para o Analytics,Google segue Microsoft e lança ferramenta analítica grátis,0.245834364626498
Google lança novos recursos para o Analytics,"Cultura de Web Analytics e Métricas, o que é? Métricas Boss",0.16257015185254486
Google lança novos recursos para o Analytics,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska...",0.15366828020510997
Google lança novos recursos para o Analytics,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska...",0.15366828020510997
Google lança novos recursos para o Analytics,Accenture amplia atuação no Brasil,0.14420340931432976
Don't Waste Your Time on Networking Events,8 Books Stanford MBAs Recommend You Read This Summer,0.12389972905210746
Don't Waste Your Time on Networking Events,Demystifying Docker overlay networking,0.12306833287633617
Don't Waste Your Time on Networking Events,"Understanding IP Addresses, Subnets, and CIDR Notation for Networking",0.1166096434832087
Don't Waste Your Time on Networking Events,[GTD] Forget About Setting Goals. Focus on This Instead.,0.10876455742270055
Don't Waste Your Time on Networking Events,"Inbox by Gmail: a better way to keep track of events, newsletters and links",0.10434776196988417
Digital development with online check-in and mobile room keys,Digital Consumers Forced to Open Accounts in Branches,0.10551639609788435
Digital development with online check-in and mobile room keys,Customer Supplied Encryption Keys in Cloud Storage now in beta,0.09634419920906467
Digital development with online check-in and mobile room keys,Where is the bank's digital vision? - Chris Skinner's blog,0.09370936348966839
Digital development with online check-in and mobile room keys,Building a digital-banking business,0.09018265202570395
